Qualifications,Salary Range,Job Title,Role,Job Description,skills
B.Com,$57K-$90K,Event Coordinator,Event Planner,"Plan and coordinate events, including selecting venues, managing budgets, arranging logistics, and ensuring a successful outcome.",Event planning and coordination Budget management Vendor negotiation Venue selection and management Timeline and logistics planning Marketing and promotion Risk management Client communication Creativity Problem-solving Attention to detail
BCA,$65K-$98K,UX/UI Designer,User Interface Designer,"User Interface Designers focus on the visual and interactive aspects of digital interfaces. They design layouts, buttons, and other elements to ensure a cohesive and visually appealing user interface.","UI design principles and best practices Graphic design tools (e.g., Adobe Photoshop, Illustrator) Typography and color theory Visual design and layout Responsive design"
MCA,$64K-$102K,Research Analyst,Social Science Researcher,"A Social Science Researcher conducts research in fields such as sociology, psychology, or anthropology to study human behavior and social phenomena, contributing to academic knowledge.","Social science research methods Qualitative and quantitative data analysis Survey design and implementation Ethnographic research Interviewing skills Research ethics Statistical software (e.g., Stata, NVivo) Report writing Communication skills Critical thinking Empathy"
BBA,$61K-$85K,Operations Manager,Supply Chain Manager,"Supply Chain Managers manage the end-to-end supply chain process, from procurement to distribution. They optimize logistics, reduce costs, and ensure the efficient flow of products or services to meet customer demand.",Supply chain logistics and management Inventory control and procurement Supplier relationship management Data analysis and forecasting Risk assessment and mitigation
M.Com,$58K-$89K,Software Engineer,Backend Developer,"A Backend Developer is tasked with building and maintaining the server-side logic and database infrastructure of web applications. They work on the core functionality, data storage, and server communication to ensure the application runs smoothly and efficiently.","Proficiency in one or more backend programming languages (e.g., Java, Python, Node.js, Ruby) API development Database management (SQL or NoSQL) Server management and deployment Security best practices Knowledge of web frameworks (e.g., Express, Django)"
BCA,$58K-$106K,Legal Assistant,Legal Secretary,"Provide administrative support to legal professionals, manage schedules, draft documents, and handle correspondence.","Legal administrative tasks Document management Calendar and docketing Transcription File organization Communication with clients and courts Knowledge of legal terminology Attention to detail Multitasking Computer skills (e.g., MS Office)"
M.Com,$64K-$91K,Data Entry Clerk,Record Keeper,"A Record Keeper is responsible for maintaining accurate records and databases, ensuring data integrity, and assisting in data retrieval when needed.",Records management Data entry and retrieval Attention to detail
PhD,$56K-$83K,Web Designer,Frontend Web Designer,"Frontend Web Designers create the visual elements and user interfaces of websites. They use HTML, CSS, and JavaScript to design responsive, user-friendly web pages, ensuring a seamless and visually appealing online experience.",Frontend web development HTML/CSS Responsive design User interface (UI) design Adobe Creative Suite Collaboration skills
B.Com,$56K-$93K,Purchasing Agent,Inventory Manager,"An Inventory Manager oversees inventory levels, coordinates stock movements, and optimizes inventory control procedures to ensure efficient stock management and product availability.",Inventory control Demand forecasting Supply chain management Data analysis Warehouse management
MBA,$55K-$99K,Landscape Architect,Environmental Designer,"Design outdoor spaces, parks, and landscapes with an emphasis on environmental sustainability.",Environmental design principles Sustainability concepts CAD and design software
